text,label
süper gerçekten iyi ve indirimdeyken aldım,2
3 yıldız kargo 3 günde geldi kurulumu aslında kolay ama verdikleri kağıt pek anlaşılır değil rahatlık konusunda iyi fakat çok terletiyor diğer bir sıkıntılı olduğum konu ise tekerlekleri çıkıp duruyor onun dışında memnunum,1
güzel değil bir fincan kahve için bir buçuk yemek kaşığı kahve attım ama yine de sıcak su içtim gibi oldu hiç menengiç tadı gelmiyor sıvı olan menengiç daha lezzetli oluyor onu tavsiye ederim üç yıldız da kargo firmasına,1
bu fiyata kaçmaz gözlük belirtilen tarihte sorunsuz teslim edildi gerçekten harika orjinal kılıfında sarılmış olarak geldi fiyatı gerçekten mağazaların çok altında ve orjinal gönül rahatlığıyla alabilirsiniz hepsiburada ve asel optik e çok teşekkür ederim,2
cok kötü sürekli kayıyor yerinde hiç durmuyor bilginiz olsun cok kötü sürekli kayıyor yerinde hiç durmuyor bilginiz olsun,0
iyi ürün bu fiyata gayet iyi ve saglam,2
dört yıldız tavsiye edilir,2
muhteşem mükemmel bi̇r ürün yorumlara güvenerek aldiğim i̇lk kazanli ütüm markayi az çok bi̇li̇yordum ancak i̇lk kazanli ütü deneyi̇mi̇ olarak ve di̇ğer ütülerle arasindaki̇ ci̇ddi̇ fi̇yat farki nedeni̇yle endi̇şeli̇ydi̇m ama süpermi̇ş ve hafi̇fli̇ği̇ kolu yormamasi muhteşem kirişiklik açmasiyla almaya çok çok değer bi̇r ürünmüş şi̇ddetle tavsi̇ye ederi̇m saticinin özenli̇ ambalaji ve hizli gönderi̇si̇ de başariliydi,2
bir yıldız bu kadar kötü olacağını düşünememiştim,0
üç yıldız i̇dare eder,1
rezalet ötesi ürünu 08 08 2018 de aldım aynı gün içinde kargoya verilicekti saatler vardı sabahın erken saatlerinde verdim zaten siparişi 2 gün sonra kargoya verildi ayın 13 ünde teslim edilicekmisss miss miss te miss misss miss,0
başarılı astra 1 6 dizel aracımda kullanıyorum motor sesinde bir miktar azalma oldu tavsiye derim,2
alınabilir ben 6 ay önce aldım gürültülü değil yani hız yükseldikçe ses artıyor kullanımı kolay ev için ideal fazla yer kaplamıyor küçük tekerlekleri sayesinde odalar arası rahat taşınabiliyor ben yanında kondüsyon bisiklet kampanyası varken almıştım koşu bandından çok bisikleti kullanıyorum diyebilirim ben memnunum bu fiyata iyi koşu bandı sizin için ihtiyaçsa bu karşılayacaktır kurulumuyla ilgili de hiç bir sıkıntı yaşamadım teslimatıyla ilgili de,2
beş yıldız güzel,2
her balık sevmiyor ürünü sipariş ettim 3 gün içinde ellimde oldu ancak yorumlardaki gibi çıkmadı ne yazıkki büyük hayal kırıklığı yaşadım balıkların çok severek yiyeceklerini düşündüm ama olmadı sarı prenses ve zebra chiclid lerim var ama hiçbiriside iştahla yemedi i̇ştahı geçtim yemedi bile ağzına alan geri çıkarıyor yemi ve birdahada yaklaşmıyor çoğu balık seviyor demekki ama benimkilerr beğenmedi bu cins balıkları olana tavsiye etmiyorum açıkçası bu yemi,0
üç yıldız görüntü güzel oldukça şık ancak bana gelen ürünün kapaklarından bir tanesi tam oturmuyor yerine fakat çok büyük sorun teşkil etmedi,1
i̇ki yıldız kesinlikle kalitesiz ve sol klik çoğu zaman çift tıklıyor,0
beş yıldız uygun fiyat tavsiye edilir,2
başarılı değil denildiği gibi i̇nce ve orra sertlikte ama yüzeyden kayıyor,2
dört yıldız gm5 oluş aldım arka kapak biraz çıt diye ses geliyor ve kilidi açma yeri donuyo pek fazla olmuyor ama yinede biraz rahatsızlık veriyor,2
ürün kaliteli kaliteli ürün öneririm sadece beğenmediğim yeri sırt kısmı ayarlı yeri orası bayağ adi olmuş,2
üç yıldız çok beklenti olmamalı yinede teşekkürler,1
sakın almayın arkadaşlar sakın almayın bu tavla 10 lirada fazla etmez şimdi elime g çti tavla size bi kardeş tavsiyesi resime aldanıpta paranızı çöpe atmayın,0
üç yıldız mandallardan biri led den ayrılmış bi şekilde geldi tekrar yapıştırılıp çözülebilir ama yeni satın alınan bir ürün için sorun dakika 1 heves kaçar onun dışında sorun yok,1
üç yıldız leke çıkarıcılığı konusunda geliştirme gerekli,1
müşteri memnuniyetli ilgili mağaza ve şık güzel fp ürün ürünün kırmızı rengini sipariş etmiştim ancak ürünün ipad mini 2 cihazıma uyumlu olup olmadığını anlamadan sipariş vermiştim sonrasında bilgi almak için mağazayı aradım sağolsunlar anında cevap verip aldığım ürünün ipad 2 ile uyumlu olmadığını belirtip hemen cihazıma uygun başka bir model bulup kargo ile gönderimini yaptılar ve 1 gün sonra kargoyu teslim aldım öncelikle mağazanın ilgisine çok teşekkür ediyorum kesinlikle müşteri memnuniyeti yaklaşımıyla hareket edip yardımcı oluyorlar ürüne gelince fiyat performans olarak düşürsek kesinlikle küçük şık ve tam koruma sağlayan bir ürün herkese tavsiye ederim,2
çok kötü parfüm kesinlikle almayın kolonyanın aynısı gibi,0
bir yıldız çok sert naylon ve rengi soluk,0
hem hızlı gönderi hem ucuz fiyat hemde kaliteli ürün hepsiburada ailesine teşekkür ederim bizlere hem ucuzu hemde kaliteyi bir arada sunduğundan dolayı gerçekten bu ürün ilk başta internetten bakarken istediğimin dışında bir kelite geleceği şüphesinde deneme yanılma yöntemi ile sipariş ettim ancak kesinlikle doğru seçim yapmışım teşekkürler,2
on numara marketten tuvalet kağıdı alma sıkıntısına son fiyat mükemmel üstelik oda kokusu gibi bulunduğu ortama güzel de koku verdi daha paketini açmadan,2
kaliteli ve sicak tutuyor pantolon altina rahatlikla giyebilirsiniz rahat urun,2
beş yıldız süperrr,2
faber çizim serisi çizim kalemi olan bu kalemi kalem koleksiyonum için almıştım tutma gövdesi metal olduğundan dolayı kullanım açısından biraz ağır ucu yumuşak ve sert yapan mekanik ayarlanabilir gövde yapısı çok güzel tek dezavantajı dediğim gibiağır olması geri tüm özellikleri harika,2
beş yıldız fiyatına göre çok iyi bir ürün bu fiyata kalitesiz olacak diye korktum resimde göründüğü gibi bu fiyata olabilecek en iyi kalite bence,2
i̇ki yıldız baya bildiğin kötü,0
beğenmedim uyku setini kontoplağı beğenmedim fotoğrafa bakarak aldım biraz hayal kırıklığı,0
süper çok kullanışlı ve fiyat performans süper tavsiye ederim salı sabah sipariş verdim çarşamba öğlen elimdeydi şimdi kardeşim de istedi ona da sipariş veriyorum,2
üç yıldız 1 günde elime ulaştı fakat sipariş veridiğim ürün çift usbli modeldi bana gelen tek usbli model,1
beş yıldız f p olarak süper bir ürün bildik markaların benzer özelliklere sahip ürünlerin yarı fiyatına iyiki bu ürünü almışım tavsiye ederim,2
matkap iyi hediyesi olmasa daha iyi olurdu matkap çok güzel kullanışlı ancak yanında verilen hediyesi çok adi uçlar sanki hamur gibi tek kullanımlık bile değil ben mesai arkadaşlarıma da tavsiye ettim bir alışta 4 tane aldık uçlardan hediyesinden memnun değiliz piyasadan kaliteli uç satın alıp kullanıyoruz matkap çok güzel tavsiye ederim,2
cok kötü paranıza yazık ürünü burdan almadım marketten aldım ama yinede girip yorum yapmak istedim ürüne çamaşır suyu demek bile yersiz olur o kadar cıvık ki lavaboya döktüm malum caydan dolayi sararma oluyor bi saat bekledi duruladım bi gram etki etmemis sakin almayın esinize falan da alldırmayın berbat otesi bi ürün,0
almayın kablosu çok kısa 3 ayaktan 2 si aynı biri bambaşka deliklere uyması mümkün değil paranızı çöpe atmayın,0
toner ve drum sıkıntılı toneri çok pahalı durum da çabuk bozuluyor çok çıktı alıyorsanız sakın almayın,0
dört yıldız ürün güzel ama bizimki surekli takilkyor dönmüyor malesef kullanisli kucuk ve kompakt,2
gayet başarılı 2 gün önce telefonu hepsiburada nın 13 saat içerisinde teslimatı sayesinde satın aldık telefon parasına göre oldukça başarılı şarjı 1 5 gün rahatlıkla yetiyor gerek ram hızı gerekse ekran görüntüsü üst model diğer telefonlar kadar başarılı bu telefonu satın alırken mutlaka 64 gb lık versiyonunu alın android işlemci tek başına 11 gb hafızasını hapsediyor uzun süreli ve çok amaçlı kullanmak için 64 gb versiyonundan başkası çile olabilir ürün orijinal bundan da şüpheniz bulunmasın şimdiden keyifli kullanmalar,2
harika kullandığım en kaliteli yağdanlık tereddüt etmeden alın derim kesinlikle sızdırmıyor ve çok şık fiyat 2 ürüne çok çok uygun paketleme de çok sağlamdı,2
bir yıldız çok kötü gerçekten resimde göründüğü gibi değil ayrıca kargo firması berbat,0
kurtarıcı belli bir zamaninizi idare eder kalite hissiyati zayif bir urun,1
eh işte iki tane üst üste giyince işe yarıyor öteki türlü normal çoraptan bir farkı yok,1
bir yıldız ürün geniş bir yelpazeye hizmet veremiyor çünkü amper değerleri çok düşük yeni teknoloji olmasına rağmen yeni teknoloji modemlere yetmiyor gücü firmanın acil olarak yeni model çıkartması gerekiyor bu yorumları okuyup,0
beş yıldız herkese tavsiye edebileceğim mükemmel bir ürün saçlarım eskisinden daha hacimlive daha parlak,2
çok acıtıyor ilk bebeğimde de yine çok bilinen bir markanın manuel süt pompasını almıştım ancak çok acıttığı için kullanamamıştım şimdi ikinci bebeğim için yorumlara da bakarak bu ürünü aldım ancak o kadar acıtıyor ki manuel de olmadığı için göğsümün ucunu koparacak sandım nasıl durdurduğumu bilemedim o kadar verdiğim paraya mı yanayım yoksa sütümü sağamadığıma mı yanayım bu arada bebeğim dört aylık ve sadece anne sütü alıyor gelişimi gayet iyi sütüm de var ama neden sağamıyorum acıyor bilemiyorum,2
bir yıldız tutucu kollar son derece esnek ve telefonu yan yatırdığınızda kollar hemen açılıyor ve telefonu kavramıyor kesinlikle önermiyorum,0
fi̇yati çok uygun gayet iyi,2
ortalama ürünü kullandım hızlı bir ürün bilgisayara takınca anında tutukluk yapmıyor hemen görüyor veri aktarımı da memnun edici daha şık dizayn edilebilirdi biraz kaba duruyo,1
çok kötü geç teslim ürün boyu kısa olanlar için birazcık sorun yaratıyor i̇pi elinizde rahat katlayamıyorsunuz,0
orki̇de topraği i̇le alakasi yok ürün bi̇ldi̇ği̇n normal i̇nce toprak paraniza yazik başka ürünlere bakin deri̇m,1
idare eder gorunuste guzel bir saat fakat alarm sesi bence yeterli degil birden fazla alarm kurulamiyor bu fiyata farkli bi model dusunulebilir,1
avuç i̇çi̇ taşlama ve akülü vi̇dalama maki̇nalari makinaların görünüşü ve kullanışı gayet güzel akülü vidalama gücü gayet iyi ayrıca şarj olması da gayet hızlı almak isteyenler gönül rahatlığıyla alabilirler ayrıca hepsiburadaya paketleme ve kargoyu zamanında verdiği için çok teşekür ederim,2
kötü hiç emici değil sıvı olduğu gibi kutunun dibinde toplanıyor koku önleme özelliği falan da maalesef yok tavsiye etmem,0
dört yıldız güzel ürün teşekkürler,2
bir yıldız ürün çok kötü ürün sıkı sıkıya kapanmadığı için bir süre sonra emniyet kemerini tutmuyor kendini salıyor,0
üç yıldız ürün oldukça ekonomik ve kullanışlı bebek içinde pısık ve kızarıklık yapmıyor geceleri rahat uyuyor tavsiye edilir,1
bir yıldız kötü bi urun,0
güzel beğendim çok güzel başarılı bir kitap,2
berbat altina çok kalın nemlendirici kullandığım halde yüzü pütür pütür yapıyor berbat bir ürün paraniza yazik,0
beş yıldız süper,2
bir yıldız sözde aynı gün kargoda olacaktı 3 gün oldu siparişi vereli henüz daha hazırlanıyomuş ve tahmini teslim süresi 5 gün,0
üç yıldız fiyatına göre uygun ama tek sıkıntı kargolama süresi,1
on numara kesinlikle tavsiye edeceğim bir telefon sonuçta telefon alıyoruz aynı özellikte bir telefon 1500 den başlıyor marka olanlar yani gayet güzel bir kasaya sahip hız olarak ta gayet iyi,2
çok avantajlı ve kaliteli ürün çok hızlı ulaştı elimize fiyat çok uygun şarj süresi 22 saat kadar fakat 1 hafta gidiyor teşekkürler hb,2
üç yıldız bilgisayarın orta kısmında kesinlikle bir ısınma yok ancak sol üst tarafına pervanenin açısı yetmediği için bir fayda sağlamadı bir tek orası ısınmaya devam ediyor,1
islak birakiyor yıkama konusunda çok problem yok ses orta denebilir fakat bulaşıklar hep ıslak kurutmuyor tavsiye etmiyorum,1
beş yıldız en iyi temizlik en güvenilir deterjan heleki evde bir afacan varsa,2
bir yıldız üründe menteşeler için açtıkları delikleri yanlış açmışlar kendimiz yeniden ayarladık beklediğimizden kötüydü,0
beş yıldız hızlı kargo güzel ürün teşekkürler,2
eşim biraz kullandıktan sonra çöpe attı ürün geldi ufak tefek kusurları vardı bir şekilde hallettim 5 kglık yağ tenekesinden kullanmaya başladık eşim yağ damlatıyor temizliği zor diyerek çöpe attı beğenen beğenmiş ama bizde durum pekte öyle olmadı çok daha büyük ve ağır yağ tenekeleri için kullanışlı bence,0
üç yıldız ürün ile sıkıntı yok fakat kargodan gelirken iki tanesinin yarısı dökülmüş şekilde gelmiş,1
beş yıldız anlatıldığı gibi güzel bir ürün pahalı ürünlere gerekyok sadece kanal listesi yeterli değil,2
kaliteli bir ürün ürünün tutma kolunun içinde 3 adet matkap ucu var ürün oldukça iyi ve sağlam ayrıca kömürünün yanması veya bitmesi durumunda içinde bir adet yedek kömürde gönderilmiştir bilginize,2
uygun fi̇yata kali̇teli̇ ürün çeyizim için alırken kararsızdım ürün 1 günde elime ulaştı paketlemesi güzel emiş gücü çok iyi ses abartıldığı kadar yüksek değil bence ayarlanabilir özelliği var,2
uzun süreli gidiyor ucuz bezleri günde 5 6kez değiştirirken primayi günde sadece 3kez değiştiriyorum pişik yada rahatsızlık olmuyor,2
beş yıldız çevremdeki herkese ısrarla tavsiye ediyorum çok çok memnunum özellikle leke çıkarma özelliğibenim gibi çok misafiri gelen biri için masa örtülerim çok mutlu,2
li̇f bir yüzü lif bir yüzü kesedir i̇ki aydır kullanıyorum kese olan tarafta sökülmeler başladı lifin kenarlarındaki iplerden biri de koptu biraz paraya kıyıp daha kalitelisini alın derim,2
güzel yorumlar doktor olarak verilen bilgiler bir çok tahmine dayalı tabiki 100 yıl öncesinden bahsedilmediği piramitlerin inşaasından bahsedilince gayet doğal ben beğendim okumanızı tavsiye ederim,2
üç yıldız dıger sampuanlardan bır tık otede fakat yınede bende kepek yapıyor kokusu guzel sacı yumusuatıyor,1
üç yıldız fiyata göre uygun gözüküyor,1
başarılı ürün gayet güzel kargodan dolayı hasarlı gelen parça hemen yenisigönderildi çok memnun kaldık teşekkürler,2
bir yıldız tartı ama yanlış tartıyor,0
bir yıldız yenilenme uğruna bir ürün bu derece kendini berbat eder emicilik kalmamış 2 koli aylık paketten almıştım pişman olduk,0
üç yıldız hızlı kargo,1
super bir ver adam akıllı parayı son kafan rahat,2
tedarik süreci uzun ürün gerçekten kaliteli ancak tedarik süreci uzun sürüyor durumunuz benim gibi araç yağ değişimi geçiyorsa tedariki hızlı bir ürüne yönelmenizi tavsiye ederim,2
harika ürün i̇lk defa çekinerek led ampul aldim normal 25 watt tasarruflu lambadan daha fazla aydınlatıyor çok memnun kaldım tavsiye ederim,2
beş yıldız severek yiyor,2
kötü almayın 1 gün sonra bozulma ihitmali var,0
bir yıldız kumun içinden bir adet çivi çıktı kedimi yaralayabilirdi ayrıca hiç topaklanmıyor 2 günde bile dayanılmaz bir üre kokusu sardı heryeri kesinlikle bir daha kullanmayacağım,0
